date,min,max,normal_min,normal_max,precipitation,precipitation_normal
19650419,88.0,55.0,79.2,57.0,3.68,1.85
19650420,92.0,67.0,79.6,57.3,3.68,1.86
19650421,91.0,67.0,79.9,57.7,3.68,1.86
19650422,88.0,65.0,80.3,58.0,3.68,1.86
19650423,82.0,59.0,80.6,58.4,3.68,1.87
19650424,83.0,57.0,81.0,58.7,3.68,1.87
19650425,82.0,64.0,81.3,59.1,3.68,1.87
19650426,82.0,56.0,81.7,59.4,3.68,1.88
19650427,81.0,58.0,82.1,59.8,3.68,1.88
19650428,85.0,57.0,82.4,60.1,3.68,1.88
19650429,90.0,59.0,82.8,60.5,3.68,1.89
19650430,93.0,64.0,83.2,60.8,3.68,1.89
19650501,91.0,67.0,83.5,61.2,3.68,1.89
19650502,82.0,59.0,83.9,61.5,3.68,1.9
19650503,68.0,51.0,84.3,61.8,3.68,1.9
19650504,72.0,46.0,84.7,62.2,3.68,1.91
19650505,80.0,55.0,85.0,62.5,3.68,1.91
19650506,68.0,49.0,85.4,62.8,3.68,1.91
19650507,63.0,50.0,85.8,63.2,3.68,1.92
19650508,71.0,45.0,86.1,63.5,3.68,1.92
19650509,76.0,46.0,86.5,63.8,3.68,1.93
19650510,77.0,49.0,86.9,64.1,3.68,1.93
19650511,80.0,52.0,87.2,64.4,3.68,1.93
19650512,80.0,55.0,87.6,64.7,3.68,1.94
19650513,87.0,55.0,88.0,65.1,3.68,1.94
19650514,78.0,58.0,88.3,65.3,3.76,1.94
19650515,86.0,60.0,88.7,65.6,3.76,1.95
19650516,92.0,59.0,89.0,65.9,3.76,1.95
19650517,96.0,62.0,89.3,66.2,3.76,1.95
19650518,96.0,71.0,89.7,66.5,3.76,1.96
19650519,95.0,70.0,90.0,66.8,3.76,1.96
19650520,91.0,71.0,90.4,67.1,3.76,1.97
19650521,88.0,63.0,90.7,67.3,3.76,1.97
19650522,76.0,55.0,91.0,67.6,3.76,1.97
19650523,75.0,56.0,91.4,67.9,3.77,1.98
19650524,61.0,48.0,91.7,68.1,4.08,1.98
19650525,80.0,47.0,92.0,68.4,4.08,1.99
19650526,81.0,60.0,92.3,68.7,4.08,1.99
19650527,84.0,60.0,92.7,68.9,4.08,1.99
19650528,88.0,62.0,93.0,69.2,4.08,2.0
19650529,93.0,61.0,93.3,69.5,4.08,2.0
19650530,97.0,63.0,93.6,69.8,4.08,2.01
19650531,91.0,67.0,93.9,70.0,4.08,2.01
19650601,83.0,62.0,94.3,70.3,4.08,2.01
19650602,86.0,61.0,94.6,70.6,4.08,2.02
19650603,83.0,62.0,94.9,70.9,4.08,2.02
19650604,94.0,57.0,95.2,71.2,4.08,2.02
19650605,97.0,66.0,95.5,71.4,4.08,2.02
19650606,98.0,72.0,95.8,71.7,4.08,2.03
19650607,96.0,68.0,96.2,72.0,4.08,2.03
19650608,95.0,63.0,96.5,72.3,4.08,2.03
19650609,87.0,57.0,96.8,72.6,4.08,2.03
19650610,91.0,71.0,97.1,72.9,4.08,2.04
19650611,97.0,68.0,97.4,73.2,4.08,2.04
19650612,98.0,76.0,97.7,73.5,4.08,2.04
19650613,98.0,66.0,98.0,73.8,4.08,2.04
19650614,93.0,67.0,98.4,74.1,4.08,2.05
19650615,81.0,65.0,98.7,74.5,4.08,2.05
19650616,78.0,55.0,99.0,74.8,4.08,2.05
19650617,85.0,52.0,99.3,75.1,4.08,2.05
19650618,89.0,57.0,99.6,75.4,4.08,2.05
19650619,92.0,60.0,99.9,75.7,4.08,2.05
19650620,96.0,61.0,100.2,76.0,4.08,2.06
19650621,98.0,63.0,100.4,76.3,4.08,2.06
19650622,99.0,67.0,100.7,76.6,4.08,2.06
19650623,93.0,66.0,101.0,76.9,4.08,2.06
19650624,95.0,65.0,101.3,77.2,4.08,2.06
19650625,92.0,64.0,101.5,77.5,4.08,2.07
19650626,81.0,61.0,101.8,77.8,4.08,2.07
19650627,89.0,60.0,102.0,78.0,4.08,2.07
19650628,96.0,64.0,102.3,78.3,4.08,2.07
19650629,99.0,67.0,102.5,78.6,4.08,2.08
19650630,103.0,75.0,102.7,78.8,4.08,2.08
19650701,102.0,72.0,102.9,79.1,4.08,2.09
19650702,105.0,72.0,103.1,79.3,4.08,2.09
19650703,106.0,75.0,103.3,79.5,4.08,2.1
19650704,108.0,80.0,103.5,79.7,4.08,2.1
19650705,108.0,77.0,103.6,79.9,4.08,2.11
19650706,104.0,81.0,103.8,80.1,4.08,2.12
19650707,107.0,74.0,103.9,80.3,4.08,2.13
19650708,107.0,74.0,104.0,80.5,4.08,2.14
19650709,105.0,78.0,104.2,80.6,4.08,2.15
19650710,104.0,77.0,104.3,80.8,4.08,2.16
19650711,102.0,78.0,104.3,80.9,4.08,2.17
19650712,103.0,76.0,104.4,81.0,4.08,2.18
19650713,104.0,68.0,104.5,81.1,4.08,2.19
19650714,101.0,82.0,104.5,81.2,4.08,2.21
19650715,102.0,82.0,104.6,81.3,4.14,2.22
19650716,102.0,80.0,104.6,81.3,4.14,2.24
19650717,92.0,80.0,104.6,81.4,4.14,2.25
19650718,96.0,76.0,104.7,81.4,4.29,2.27
19650719,102.0,73.0,104.7,81.5,4.29,2.29
19650720,101.0,74.0,104.6,81.5,4.29,2.3
19650721,103.0,70.0,104.6,81.5,4.29,2.32
19650722,99.0,74.0,104.6,81.5,4.30,2.33
19650723,97.0,74.0,104.6,81.5,4.30,2.35
19650724,86.0,73.0,104.5,81.5,4.36,2.36
19650725,99.0,69.0,104.5,81.5,4.36,2.38
19650726,103.0,73.0,104.4,81.4,4.36,2.39
19650727,105.0,74.0,104.3,81.4,4.36,2.41
19650728,104.0,71.0,104.3,81.4,4.36,2.43
19650729,99.0,82.0,104.2,81.3,4.36,2.45
19650730,97.0,79.0,104.1,81.3,4.36,2.46
19650731,104.0,76.0,104.0,81.2,4.36,2.48
19650801,108.0,76.0,103.9,81.1,4.36,2.49
19650802,107.0,75.0,103.8,81.0,4.36,2.51
19650803,105.0,82.0,103.7,81.0,4.36,2.52
19650804,106.0,72.0,103.6,80.9,4.36,2.53
19650805,106.0,72.0,103.5,80.8,4.36,2.55
19650806,109.0,72.0,103.4,80.7,4.36,2.56
19650807,109.0,78.0,103.3,80.6,4.36,2.57
19650808,107.0,81.0,103.2,80.5,4.36,2.58
19650809,108.0,81.0,103.1,80.4,4.36,2.59
19650810,107.0,78.0,103.0,80.3,4.43,2.6
19650811,99.0,74.0,102.8,80.2,4.43,2.61
19650812,99.0,78.0,102.7,80.0,4.44,2.62
19650813,104.0,74.0,102.6,79.9,4.44,2.63
19650814,102.0,75.0,102.4,79.8,4.44,2.64
19650815,97.0,73.0,102.3,79.7,4.56,2.65
19650816,95.0,73.0,102.2,79.5,4.56,2.66
19650817,92.0,72.0,102.0,79.4,4.74,2.67
19650818,93.0,70.0,101.9,79.2,4.74,2.68
19650819,97.0,70.0,101.7,79.1,4.74,2.69
19650820,100.0,71.0,101.6,78.9,4.74,2.7
19650821,96.0,76.0,101.4,78.8,4.74,2.71
19650822,96.0,72.0,101.3,78.6,4.74,2.73
19650823,98.0,70.0,101.1,78.4,4.74,2.74
19650824,101.0,66.0,100.9,78.2,4.74,2.75
19650825,104.0,69.0,100.7,78.0,4.74,2.75
19650826,105.0,68.0,100.5,77.8,4.74,2.76
19650827,104.0,64.0,100.3,77.6,4.74,2.77
19650828,104.0,78.0,100.1,77.4,4.74,2.78
19650829,103.0,79.0,99.9,77.1,4.74,2.79
19650830,101.0,76.0,99.6,76.9,4.74,2.8
19650831,99.0,69.0,99.4,76.6,4.74,2.81
19650901,99.0,68.0,99.1,76.3,4.74,2.82
19650902,99.0,65.0,98.9,76.1,4.74,2.83
19650903,96.0,73.0,98.6,75.8,4.74,2.84
19650904,95.0,72.0,98.3,75.5,4.74,2.85
19650905,95.0,74.0,98.0,75.2,4.74,2.86
19650906,91.0,70.0,97.7,74.9,4.74,2.87
19650907,88.0,63.0,97.4,74.5,4.74,2.88
19650908,88.0,56.0,97.1,74.2,4.74,2.89
19650909,90.0,56.0,96.7,73.8,4.74,2.9
19650910,96.0,59.0,96.4,73.5,4.74,2.91
19650911,97.0,65.0,96.0,73.1,4.74,2.92
19650912,97.0,60.0,95.7,72.7,4.74,2.93
19650913,97.0,56.0,95.3,72.3,4.74,2.94
19650914,95.0,61.0,94.9,71.9,4.74,2.95
19650915,99.0,64.0,94.5,71.5,4.74,2.96
19650916,94.0,69.0,94.1,71.1,4.74,2.97
19650917,71.0,56.0,93.7,70.7,4.74,2.97
19650918,67.0,53.0,93.3,70.3,4.74,2.98
19650919,71.0,47.0,92.8,69.9,4.74,2.99
19650920,78.0,46.0,92.4,69.4,4.74,3.0
19650921,80.0,50.0,92.0,69.0,4.74,3.0
19650922,87.0,53.0,91.5,68.6,4.74,3.01
19650923,92.0,55.0,91.1,68.1,4.74,3.02
19650924,95.0,60.0,90.6,67.7,4.74,3.03
19650925,97.0,60.0,90.1,67.2,4.74,3.03
19650926,96.0,67.0,89.7,66.8,4.74,3.04
19650927,91.0,66.0,89.2,66.3,4.74,3.04
19650928,79.0,59.0,88.8,65.9,4.74,3.05
19650929,76.0,57.0,88.3,65.5,4.74,3.05
19650930,80.0,49.0,87.8,65.0,4.74,3.06
19651001,86.0,50.0,87.4,64.6,4.74,3.07
19651002,90.0,52.0,86.9,64.1,4.74,3.07
19651003,93.0,55.0,86.4,63.7,4.74,3.08
19651004,92.0,56.0,86.0,63.3,4.74,3.08
19651005,90.0,61.0,85.5,62.9,4.74,3.09
19651006,93.0,57.0,85.1,62.4,4.74,3.1
19651007,95.0,60.0,84.6,62.0,4.74,3.1
19651008,94.0,59.0,84.1,61.6,4.74,3.11
19651009,94.0,56.0,83.7,61.2,4.74,3.12
19651010,93.0,62.0,83.2,60.8,4.74,3.13
19651011,94.0,59.0,82.8,60.4,4.74,3.13
19651012,93.0,59.0,82.3,60.0,4.74,3.14
19651013,91.0,58.0,81.9,59.6,4.74,3.15
19651014,91.0,55.0,81.5,59.2,4.74,3.16
19651015,72.0,54.0,81.0,58.8,4.74,3.16
19651016,61.0,53.0,80.6,58.4,4.74,3.17
19651017,73.0,50.0,80.1,58.0,4.74,3.18
19651018,76.0,48.0,79.7,57.6,4.74,3.19
19651019,78.0,50.0,79.3,57.3,4.74,3.2
19651020,83.0,50.0,78.8,56.9,4.74,3.21
19651021,83.0,51.0,78.4,56.5,4.74,3.22
19651022,84.0,51.0,77.9,56.1,4.74,3.23
19651023,85.0,51.0,77.5,55.8,4.74,3.24
19651024,85.0,50.0,77.1,55.4,4.74,3.25
19651025,86.0,51.0,76.6,55.0,4.74,3.26
19651026,86.0,53.0,76.2,54.6,4.74,3.27
19651027,85.0,52.0,75.7,54.2,4.74,3.28
19651028,84.0,53.0,75.3,53.9,4.74,3.3
19651029,84.0,50.0,74.8,53.5,4.74,3.31
19651030,83.0,50.0,74.3,53.1,4.74,3.32
19651031,83.0,50.0,73.9,52.7,4.74,3.33
19651101,81.0,50.0,73.4,52.3,4.74,3.34
19651102,79.0,48.0,72.9,51.9,4.74,3.35
19651103,79.0,46.0,72.5,51.5,4.74,3.36
19651104,77.0,46.0,72.0,51.1,4.74,3.37
19651105,76.0,48.0,71.5,50.7,4.74,3.39
19651106,77.0,51.0,71.0,50.3,4.74,3.4
19651107,77.0,46.0,70.5,49.9,4.74,3.41
19651108,75.0,48.0,70.0,49.5,4.74,3.42
19651109,73.0,44.0,69.5,49.1,4.74,3.43
19651110,72.0,46.0,69.0,48.7,4.74,3.44
19651111,71.0,43.0,68.5,48.3,4.74,3.46
19651112,65.0,43.0,68.0,47.8,4.74,3.47
19651113,66.0,50.0,67.5,47.4,4.74,3.48
19651114,61.0,50.0,67.0,47.0,4.97,3.49
19651115,60.0,50.0,66.5,46.6,5.04,3.5
19651116,56.0,51.0,66.0,46.2,5.78,3.52
19651117,67.0,51.0,65.5,45.8,5.81,3.53
19651118,71.0,50.0,65.0,45.4,5.81,3.54
19651119,67.0,49.0,64.5,45.0,5.81,3.55
19651120,60.0,46.0,64.0,44.6,5.81,3.56
19651121,64.0,47.0,63.5,44.2,5.81,3.57
19651122,55.0,48.0,63.0,43.8,6.90,3.58
19651123,66.0,50.0,62.5,43.4,6.96,3.6
19651124,63.0,50.0,62.1,43.1,6.96,3.61
19651125,56.0,40.0,61.6,42.7,6.96,3.62
19651126,54.0,35.0,61.2,42.4,6.96,3.64
19651127,54.0,34.0,60.8,42.0,6.96,3.65
19651128,56.0,34.0,60.4,41.7,6.96,3.66
19651129,57.0,32.0,60.0,41.4,6.96,3.68
19651130,57.0,36.0,59.6,41.1,6.96,3.69
19651201,59.0,33.0,59.2,40.8,6.96,3.7
19651202,60.0,35.0,58.9,40.5,6.96,3.71
19651203,63.0,36.0,58.5,40.3,6.96,3.73
19651204,62.0,36.0,58.2,40.0,6.96,3.74
19651205,63.0,36.0,57.9,39.8,6.96,3.75
19651206,64.0,38.0,57.7,39.6,6.96,3.77
19651207,64.0,40.0,57.4,39.4,6.96,3.78
19651208,62.0,44.0,57.2,39.2,6.99,3.79
19651209,54.0,49.0,56.9,39.0,7.53,3.8
19651210,56.0,44.0,56.7,38.8,7.55,3.82
19651211,56.0,39.0,56.6,38.7,7.55,3.83
19651212,56.0,42.0,56.4,38.6,7.55,3.85
19651213,52.0,36.0,56.2,38.5,7.55,3.86
19651214,44.0,37.0,56.1,38.4,7.72,3.88
19651215,48.0,34.0,56.0,38.3,7.72,3.89
19651216,46.0,31.0,55.9,38.2,7.72,3.91
19651217,48.0,36.0,55.9,38.1,7.72,3.93
19651218,47.0,31.0,55.8,38.1,7.72,3.94
19651219,49.0,28.0,55.8,38.1,7.72,3.96
19651220,52.0,27.0,55.8,38.0,7.72,3.98
19651221,50.0,31.0,55.7,38.0,7.72,3.99
19651222,45.0,39.0,55.8,38.0,7.79,4.01
19651223,50.0,32.0,55.8,38.0,7.79,4.03
19651224,47.0,29.0,55.8,38.0,7.79,4.05
19651225,61.0,29.0,55.9,38.1,7.79,4.07
19651226,52.0,33.0,55.9,38.1,7.79,4.09
19651227,54.0,33.0,56.0,38.1,7.79,4.11
19651228,49.0,33.0,56.0,38.2,7.79,4.13
19651229,60.0,35.0,56.1,38.2,7.96,4.15
19651230,54.0,41.0,56.2,38.3,7.96,4.17
19651231,55.0,36.0,56.3,38.3,7.96,4.19
19660101,47.0,30.0,56.4,38.4,0.00,0.02
19660102,43.0,26.0,56.5,38.4,0.00,0.04
19660103,46.0,25.0,56.6,38.5,0.00,0.06
19660104,48.0,25.0,56.7,38.5,0.00,0.08
19660105,52.0,30.0,56.8,38.6,0.00,0.1
19660106,59.0,31.0,56.9,38.7,0.00,0.12
19660107,63.0,34.0,57.0,38.7,0.00,0.14
19660108,60.0,38.0,57.2,38.8,0.00,0.16
19660109,60.0,35.0,57.3,38.9,0.00,0.17
19660110,59.0,35.0,57.4,38.9,0.00,0.19
19660111,65.0,38.0,57.5,39.0,0.00,0.21
19660112,59.0,35.0,57.6,39.1,0.00,0.23
19660113,58.0,33.0,57.7,39.1,0.00,0.25
19660114,61.0,34.0,57.8,39.2,0.00,0.26
19660115,63.0,35.0,57.9,39.3,T,0.28
19660116,54.0,39.0,58.0,39.3,T,0.3
19660117,54.0,38.0,58.1,39.4,T,0.32
19660118,54.0,32.0,58.2,39.5,T,0.33
19660119,50.0,29.0,58.3,39.5,T,0.35
19660120,50.0,32.0,58.4,39.6,T,0.36
19660121,44.0,27.0,58.5,39.7,T,0.38
19660122,44.0,24.0,58.6,39.8,T,0.39
19660123,50.0,24.0,58.7,39.9,T,0.4
19660124,52.0,27.0,58.8,40.0,T,0.42
19660125,54.0,27.0,58.9,40.1,T,0.43
19660126,52.0,30.0,59.0,40.1,T,0.45
19660127,56.0,30.0,59.1,40.3,T,0.47
19660128,59.0,29.0,59.3,40.4,T,0.48
19660129,53.0,31.0,59.4,40.5,T,0.5
19660130,51.0,33.0,59.5,40.6,T,0.52
19660131,56.0,33.0,59.6,40.7,T,0.54
19660201,55.0,36.0,59.8,40.8,T,0.56
19660202,55.0,33.0,59.9,41.0,T,0.58
19660203,57.0,31.0,60.1,41.1,T,0.6
19660204,60.0,36.0,60.2,41.3,T,0.62
19660205,61.0,36.0,60.4,41.4,T,0.65
19660206,58.0,43.0,60.5,41.6,0.01,0.67
19660207,53.0,39.0,60.7,41.8,0.01,0.69
19660208,52.0,37.0,60.9,42.0,0.01,0.71
19660209,52.0,35.0,61.1,42.1,0.01,0.74
19660210,44.0,32.0,61.3,42.3,0.06,0.76
19660211,50.0,32.0,61.5,42.5,0.06,0.79
19660212,53.0,27.0,61.7,42.7,0.06,0.82
19660213,52.0,29.0,61.9,42.9,0.06,0.84
19660214,53.0,26.0,62.2,43.2,0.06,0.87
19660215,54.0,30.0,62.4,43.4,0.06,0.9
19660216,51.0,26.0,62.6,43.6,0.06,0.94
19660217,59.0,28.0,62.9,43.8,0.06,0.97
19660218,61.0,31.0,63.2,44.1,0.06,1.0
19660219,70.0,31.0,63.4,44.3,0.06,1.03
19660220,68.0,33.0,63.7,44.5,0.06,1.07
19660221,64.0,37.0,64.0,44.8,0.06,1.1
19660222,62.0,40.0,64.2,45.0,0.06,1.13
19660223,60.0,39.0,64.5,45.2,0.06,1.16
19660224,60.0,41.0,64.8,45.5,0.06,1.19
19660225,60.0,39.0,65.1,45.7,0.06,1.22
19660226,58.0,41.0,65.4,45.9,0.07,1.25
19660227,61.0,35.0,65.7,46.2,0.07,1.27
19660228,66.0,33.0,66.0,46.4,0.07,1.3
19660301,65.0,45.0,66.3,46.6,0.07,1.32
19660302,48.0,36.0,66.6,46.8,0.07,1.34
19660303,51.0,29.0,66.9,47.0,0.07,1.37
19660304,50.0,25.0,67.2,47.3,0.07,1.39
19660305,58.0,30.0,67.5,47.5,0.07,1.41
19660306,65.0,37.0,67.7,47.7,0.07,1.43
19660307,70.0,38.0,68.0,47.9,0.07,1.45
19660308,69.0,45.0,68.3,48.1,0.07,1.47
19660309,73.0,46.0,68.6,48.3,0.07,1.48
19660310,73.0,45.0,68.9,48.4,0.07,1.5
19660311,75.0,44.0,69.1,48.6,0.07,1.52
19660312,77.0,45.0,69.4,48.8,0.07,1.53
19660313,84.0,53.0,69.7,49.0,0.07,1.55
19660314,81.0,49.0,69.9,49.1,0.07,1.56
19660315,83.0,47.0,70.2,49.3,0.07,1.58
19660316,77.0,54.0,70.4,49.5,0.07,1.59
19660317,66.0,46.0,70.7,49.6,0.07,1.6
19660318,72.0,40.0,70.9,49.8,0.07,1.61
19660319,80.0,44.0,71.2,50.0,0.07,1.62
19660320,78.0,53.0,71.4,50.1,0.07,1.64
19660321,78.0,46.0,71.6,50.3,0.07,1.65
19660322,61.0,44.0,71.9,50.4,0.07,1.66
19660323,65.0,37.0,72.1,50.6,0.07,1.67
19660324,64.0,47.0,72.3,50.7,0.11,1.68
19660325,71.0,47.0,72.6,50.9,0.11,1.69
19660326,69.0,47.0,72.8,51.1,0.11,1.69
19660327,75.0,47.0,73.0,51.2,0.11,1.7
19660328,83.0,49.0,73.2,51.4,0.11,1.71
19660329,86.0,50.0,73.5,51.6,0.11,1.72
19660330,87.0,49.0,73.7,51.8,0.11,1.73
19660331,91.0,51.0,73.9,52.0,0.11,1.74
19660401,92.0,54.0,74.2,52.2,0.11,1.75
19660402,95.0,58.0,74.4,52.4,0.11,1.76
19660403,77.0,57.0,74.6,52.6,0.11,1.76
19660404,74.0,49.0,74.9,52.8,0.11,1.77
19660405,79.0,44.0,75.1,53.0,0.11,1.78
19660406,85.0,45.0,75.4,53.3,0.11,1.79
19660407,86.0,48.0,75.6,53.5,0.11,1.79
19660408,88.0,50.0,75.9,53.7,0.11,1.8
19660409,86.0,60.0,76.2,54.0,0.11,1.81
19660410,82.0,60.0,76.5,54.3,0.11,1.81
19660411,76.0,54.0,76.7,54.5,0.11,1.82
19660412,77.0,53.0,77.0,54.8,0.11,1.82
19660413,79.0,48.0,77.3,55.1,0.11,1.83
19660414,83.0,49.0,77.6,55.4,0.11,1.83
19660415,88.0,52.0,77.9,55.7,0.11,1.84
19660416,92.0,52.0,78.2,56.0,0.11,1.84
19660417,92.0,60.0,78.6,56.3,0.11,1.85
19660418,71.0,42.0,78.9,56.7,0.12,1.85
19660419,65.0,40.0,79.2,57.0,0.12,1.85
19660420,63.0,34.0,79.6,57.3,0.12,1.86
19660421,75.0,37.0,79.9,57.7,0.12,1.86
19660422,76.0,51.0,80.3,58.0,0.12,1.86
19660423,78.0,50.0,80.6,58.4,0.12,1.87
19660424,85.0,48.0,81.0,58.7,0.12,1.87
19660425,92.0,53.0,81.3,59.1,0.12,1.87
19660426,92.0,63.0,81.7,59.4,0.12,1.88
19660427,77.0,53.0,82.1,59.8,0.12,1.88
19660428,86.0,45.0,82.4,60.1,0.12,1.88
19660429,87.0,56.0,82.8,60.5,0.12,1.89
19660430,89.0,54.0,83.2,60.8,0.12,1.89
19660501,91.0,54.0,83.5,61.2,0.12,1.89
19660502,95.0,57.0,83.9,61.5,0.12,1.9
19660503,93.0,62.0,84.3,61.8,0.12,1.9
19660504,92.0,63.0,84.7,62.2,0.12,1.91
19660505,96.0,63.0,85.0,62.5,0.12,1.91
19660506,97.0,67.0,85.4,62.8,0.12,1.91
19660507,97.0,64.0,85.8,63.2,0.12,1.92
19660508,92.0,66.0,86.1,63.5,0.12,1.92
19660509,79.0,62.0,86.5,63.8,0.12,1.93
19660510,75.0,54.0,86.9,64.1,0.12,1.93
19660511,83.0,55.0,87.2,64.4,0.12,1.93
19660512,78.0,55.0,87.6,64.7,0.12,1.94
19660513,88.0,50.0,88.0,65.1,0.12,1.94
19660514,92.0,68.0,88.3,65.3,0.12,1.94
19660515,93.0,63.0,88.7,65.6,0.12,1.95
19660516,93.0,62.0,89.0,65.9,0.12,1.95
19660517,96.0,67.0,89.3,66.2,0.12,1.95
19660518,95.0,64.0,89.7,66.5,0.12,1.96
19660519,98.0,64.0,90.0,66.8,0.12,1.96
19660520,99.0,68.0,90.4,67.1,0.12,1.97
19660521,95.0,65.0,90.7,67.3,0.12,1.97
19660522,93.0,68.0,91.0,67.6,0.12,1.97
19660523,90.0,62.0,91.4,67.9,0.12,1.98
19660524,96.0,58.0,91.7,68.1,0.12,1.98
19660525,99.0,64.0,92.0,68.4,0.12,1.99
19660526,101.0,67.0,92.3,68.7,0.12,1.99
19660527,100.0,70.0,92.7,68.9,0.12,1.99
19660528,97.0,65.0,93.0,69.2,0.12,2.0
19660529,94.0,65.0,93.3,69.5,0.12,2.0
19660530,90.0,64.0,93.6,69.8,0.12,2.01
19660531,88.0,62.0,93.9,70.0,0.12,2.01
19660601,92.0,60.0,94.3,70.3,0.12,2.01
19660602,92.0,64.0,94.6,70.6,0.12,2.02
19660603,92.0,63.0,94.9,70.9,0.12,2.02
19660604,93.0,65.0,95.2,71.2,0.12,2.02
19660605,93.0,63.0,95.5,71.4,0.12,2.02
19660606,94.0,72.0,95.8,71.7,0.12,2.03
19660607,87.0,65.0,96.2,72.0,0.12,2.03
19660608,89.0,62.0,96.5,72.3,0.12,2.03
19660609,92.0,66.0,96.8,72.6,0.12,2.03
19660610,96.0,64.0,97.1,72.9,0.12,2.04
19660611,100.0,72.0,97.4,73.2,0.12,2.04
19660612,100.0,70.0,97.7,73.5,0.12,2.04
19660613,103.0,70.0,98.0,73.8,0.12,2.04
19660614,105.0,71.0,98.4,74.1,0.12,2.05
19660615,105.0,75.0,98.7,74.5,0.12,2.05
19660616,102.0,72.0,99.0,74.8,0.27,2.05
19660617,104.0,66.0,99.3,75.1,0.27,2.05
19660618,104.0,66.0,99.6,75.4,0.27,2.05
19660619,103.0,71.0,99.9,75.7,0.27,2.05
19660620,99.0,75.0,100.2,76.0,0.27,2.06
19660621,102.0,75.0,100.4,76.3,0.27,2.06
19660622,98.0,75.0,100.7,76.6,0.27,2.06
19660623,100.0,64.0,101.0,76.9,0.27,2.06
19660624,97.0,67.0,101.3,77.2,0.27,2.06
19660625,99.0,70.0,101.5,77.5,0.27,2.07
19660626,106.0,68.0,101.8,77.8,0.27,2.07
19660627,107.0,70.0,102.0,78.0,0.27,2.07
19660628,108.0,72.0,102.3,78.3,0.27,2.07
19660629,104.0,82.0,102.5,78.6,0.27,2.08
19660630,92.0,77.0,102.7,78.8,0.27,2.08
19660701,102.0,68.0,102.9,79.1,0.27,2.09
19660702,101.0,73.0,103.1,79.3,0.27,2.09
19660703,103.0,72.0,103.3,79.5,0.27,2.1
19660704,104.0,69.0,103.5,79.7,0.27,2.1
19660705,106.0,66.0,103.6,79.9,0.27,2.11
19660706,107.0,74.0,103.8,80.1,0.27,2.12
19660707,103.0,78.0,103.9,80.3,0.27,2.13
19660708,102.0,76.0,104.0,80.5,0.27,2.14
19660709,94.0,75.0,104.2,80.6,0.27,2.15
19660710,101.0,71.0,104.3,80.8,0.27,2.16
19660711,101.0,77.0,104.3,80.9,0.27,2.17
19660712,100.0,74.0,104.4,81.0,0.27,2.18
19660713,102.0,66.0,104.5,81.1,0.27,2.19
19660714,102.0,69.0,104.5,81.2,0.27,2.21
19660715,107.0,67.0,104.6,81.3,0.27,2.22
19660716,104.0,76.0,104.6,81.3,0.27,2.24
19660717,109.0,77.0,104.6,81.4,0.27,2.25
19660718,111.0,74.0,104.7,81.4,0.27,2.27
19660719,110.0,80.0,104.7,81.5,0.27,2.29
19660720,103.0,80.0,104.6,81.5,0.27,2.3
19660721,103.0,79.0,104.6,81.5,0.27,2.32
19660722,96.0,77.0,104.6,81.5,0.27,2.33
19660723,100.0,73.0,104.6,81.5,0.27,2.35
19660724,109.0,77.0,104.5,81.5,0.27,2.36
19660725,108.0,85.0,104.5,81.5,0.27,2.38
19660726,104.0,82.0,104.4,81.4,0.27,2.39
19660727,108.0,79.0,104.3,81.4,0.27,2.41
19660728,110.0,81.0,104.3,81.4,0.27,2.43
19660729,102.0,84.0,104.2,81.3,0.27,2.45
19660730,97.0,73.0,104.1,81.3,0.57,2.46
19660731,98.0,72.0,104.0,81.2,0.57,2.48
19660801,103.0,78.0,103.9,81.1,0.64,2.49
19660802,98.0,74.0,103.8,81.0,0.64,2.51
19660803,106.0,75.0,103.7,81.0,0.64,2.52
19660804,108.0,79.0,103.6,80.9,0.64,2.53
19660805,111.0,79.0,103.5,80.8,0.64,2.55
19660806,110.0,83.0,103.4,80.7,0.64,2.56
19660807,111.0,81.0,103.3,80.6,0.64,2.57
19660808,111.0,78.0,103.2,80.5,0.64,2.58
19660809,109.0,82.0,103.1,80.4,0.64,2.59
19660810,109.0,78.0,103.0,80.3,0.64,2.6
19660811,107.0,82.0,102.8,80.2,0.64,2.61
19660812,106.0,81.0,102.7,80.0,0.64,2.62
19660813,107.0,79.0,102.6,79.9,0.64,2.63
19660814,106.0,80.0,102.4,79.8,0.64,2.64
19660815,107.0,75.0,102.3,79.7,0.64,2.65
19660816,107.0,77.0,102.2,79.5,0.64,2.66
19660817,104.0,77.0,102.0,79.4,0.64,2.67
19660818,103.0,74.0,101.9,79.2,0.66,2.68
19660819,101.0,70.0,101.7,79.1,0.66,2.69
19660820,100.0,71.0,101.6,78.9,0.66,2.7
19660821,100.0,72.0,101.4,78.8,0.66,2.71
19660822,102.0,72.0,101.3,78.6,0.66,2.73
19660823,103.0,73.0,101.1,78.4,0.66,2.74
19660824,102.0,71.0,100.9,78.2,0.66,2.75
19660825,105.0,72.0,100.7,78.0,0.66,2.75
19660826,100.0,78.0,100.5,77.8,0.66,2.76
19660827,99.0,68.0,100.3,77.6,0.66,2.77
19660828,101.0,66.0,100.1,77.4,0.66,2.78
19660829,100.0,72.0,99.9,77.1,0.66,2.79
19660830,96.0,68.0,99.6,76.9,0.66,2.8
19660831,89.0,67.0,99.4,76.6,0.66,2.81
